"SC_CODE","SC_NAME","SC_GROUP","SC_TYPE","OPEN","HIGH","LOW","CLOSE","LAST","PREVCLOSE","NO_TRADES","NO_OF_SHRS","NET_TURNOV","TDCLOINDI","DATE"
513173,"STL STR INF ","B ","Q",3.04,3.04,3.04,3.04,3.04,2.9,1,300,912,,"17-02-2014"
513179,"NAT STL AGRO","B ","Q",13.75,13.75,13.05,13.05,13.05,13.05,41,2855,37731,,"17-02-2014"
513216,"UTTAM GALVA ","B ","Q",63.7,64.7,63.35,63.95,63.95,63.15,476,19161,1224140,,"17-02-2014"
513228,"PENNAR STEEL","B ","Q",20.95,20.95,20.15,20.3,20.3,20.6,92,8154,166572,,"17-02-2014"
513250,"JYOTI STRUCT","B ","Q",25.85,26.1,25.65,26.05,26,26.15,294,31064,804465,,"17-02-2014"
513252,"JAY USHIN   ","T ","Q",72.45,72.45,65.6,72.45,72.45,69,8,455,31583,,"17-02-2014"
513262,"ST.STR.WHEEL","B ","Q",118.95,121,112,112.4,112.4,120.5,676,3985,455654,,"17-02-2014"
513269,"MAN IND.(I) ","B ","Q",53.5,56.9,53,56.2,55.9,54.3,294,7014,391297,,"17-02-2014"
513295,"RUCHI STR AL","T ","Q",4.1,4.1,4,4,4,4.09,5,200,810,,"17-02-2014"
513305,"MORYO IND   ","T ","Q",196,197.75,196,197.1,197.1,197.2,593,211800,41800220,,"17-02-2014"
513307,"SYNTHIKO FOI","T ","Q",17.15,17.15,17.15,17.15,17.15,18,1,200,3430,,"17-02-2014"
513333,"BHUWALKA ST.","T ","Q",9.17,9.17,9.17,9.17,9.17,9.6,5,40,366,,"17-02-2014"
513335,"AHMED.FORG  ","B ","Q",104,107,103.45,105.1,104.8,102.25,382,6750,710300,,"17-02-2014"
513349,"AJMERA      ","B ","Q",50.5,51,49,49.25,49.25,50.1,85,1361,68540,,"17-02-2014"
513353,"COCHIN MIN. ","B ","Q",94.9,96.1,93.2,93.55,93.5,93.55,49,556,52475,,"17-02-2014"
513359,"PACHELI ENT ","B ","Q",252.9,253.15,252,253.1,253.1,253.2,301,40297,10186159,,"17-02-2014"
513361,"ISW LTD     ","B ","Q",3.2,3.2,3.2,3.2,3.2,3.35,1,100,320,,"17-02-2014"
513369,"RAJKUMAR FRG","T ","Q",16,16.8,15.25,16.75,16.8,16,45,1605,25455,,"17-02-2014"
513375,"CARBORUNDUM ","B ","Q",130,130.95,128.05,129.5,129.5,130.1,163,1075,139521,,"17-02-2014"
513377,"MINERAL&METL","A ","Q",47.7,48,46.2,46.35,46.35,47.6,1124,89013,4167072,,"17-02-2014"
513401,"ASHIANA ISP.","B ","Q",7.15,7.15,7.15,7.15,7.15,7.12,1,400,2860,,"17-02-2014"
513405,"PENNAR ALUM.","T ","Q",0.24,0.24,0.23,0.23,0.23,0.24,13,5000,1170,,"17-02-2014"
513414,"SUJANA METAL","T ","Q",1.52,1.55,1.42,1.42,1.48,1.49,54,32588,46791,,"17-02-2014"
513434,"TATA METALIK","B ","Q",49.25,50,48.55,49.2,49.2,49.25,342,5779,283991,,"17-02-2014"
513446,"MONNETISPA  ","B ","Q",81.95,82.6,77.9,78.15,78,80.65,930,37027,2957607,,"17-02-2014"
513456,"KANISHK ST. ","T ","Q",5.76,5.76,5.76,5.76,5.76,5.68,13,13,74,,"17-02-2014"
513460,"MAHALAXMI SM","B ","Q",4,4,4,4,4,3.92,1,1000,4000,,"17-02-2014"
513472,"SIMPLEX CAST","B ","Q",28.8,30,28.75,30,30,30.25,13,58,1672,,"17-02-2014"
513502,"BARODA EXTR.","B ","Q",0.65,0.65,0.59,0.63,0.63,0.62,162,74220,47020,,"17-02-2014"
513509,"KALYANI FORG","T ","Q",105.3,109.55,105.3,109.5,109.5,110,6,90,9689,,"17-02-2014"
513513,"ADITYA ISPAT","T ","Q",3.48,3.48,3.4,3.4,3.4,3.48,6,1605,5457,,"17-02-2014"
513515,"S.R.INDUS.  ","T ","Q",3.73,3.87,3.73,3.87,3.87,3.8,5,1540,5875,,"17-02-2014"
513517,"STEELCAST   ","B ","Q",23,23.25,22.8,23.2,23.2,23,59,2230,51501,,"17-02-2014"
513519,"PITTI LAMIN.","B ","Q",31.3,32.3,31.25,32.05,32.3,31.3,9,756,24135,,"17-02-2014"
513532,"PRADEEP MET.","B ","Q",17.5,18.15,17.45,17.8,17.8,17.3,105,26400,473491,,"17-02-2014"
513534,"VARDHMAN IND","B ","Q",20.5,21.5,20.5,21.5,21.5,20.7,2,250,5325,,"17-02-2014"
513536,"GNRL        ","B ","Q",98.5,105.05,98.4,102.05,102.05,101.8,468,36367,3659276,,"17-02-2014"
513554,"MAHA STEEL  ","T ","Q",61.65,64,60,63.35,63.45,61.65,141,8705,539198,,"17-02-2014"
513558,"REAL STRIPS ","B ","Q",22.35,23.5,22.35,23.5,23.5,23.5,15,199,4523,,"17-02-2014"
513566,"NOVA IRON&ST","T ","Q",26,27.8,26,26.45,26.45,27.25,31,999,26507,,"17-02-2014"
513583,"S.B.& T INT.","T ","Q",1.33,1.33,1.21,1.21,1.21,1.27,47,5583,6895,,"17-02-2014"
513597,"SURANA INDS ","B ","Q",54.8,54.8,54.8,54.8,54.8,57.65,1,15,822,,"17-02-2014"
513599,"HIND.COPPER ","A ","Q",59.6,59.85,58.1,58.75,58.75,59.5,514,31938,1884669,,"17-02-2014"
513605,"LANCO INDUS.","B ","Q",22.5,22.8,22.5,22.7,22.7,22.85,6,68,1544,,"17-02-2014"
513611,"PITHAMP.STL ","T ","Q",0.68,0.68,0.68,0.68,0.68,0.65,1,100,68,,"17-02-2014"
513613,"PRESHA MET  ","T ","Q",34.7,34.7,34.7,34.7,34.7,33.05,8,85000,2949500,,"17-02-2014"
513629,"TULSYAN NEC ","T ","Q",17.9,18.75,17.9,18.75,18.75,18.75,11,255,4568,,"17-02-2014"
513642,"AXEL POLYMER","T ","Q",1.83,1.83,1.83,1.83,1.83,1.75,1,5,9,,"17-02-2014"
513648,"MARG PRO IN ","T ","Q",8.57,8.57,8.57,8.57,8.57,9.02,2,200,1714,,"17-02-2014"
513683,"NEYVELI LIGN","A ","Q",56.25,56.9,56.25,56.65,56.65,56.4,148,7026,397665,,"17-02-2014"
513691,"JMT AUTO LTD","B ","Q",151.5,160,151.5,155.1,160,152.5,3,20,3047,,"17-02-2014"
513699,"SOLID STONE ","B ","Q",29.75,29.75,29.75,29.75,29.75,30,8,200,5950,,"17-02-2014"
513723,"HIMALAYA GR.","B ","Q",34.5,34.5,34.5,34.5,34.5,34.5,1,10,345,,"17-02-2014"
513729,"ARO GRANITE ","B ","Q",25.35,26.65,25.25,26.65,26.65,26,14,827,20913,,"17-02-2014"
514028,"RAJKAMAL SYN","T ","Q",22.5,23,22.4,22.4,22.4,22.55,59,5300,119021,,"17-02-2014"
514030,"DEEPAK SPINN","B ","Q",36.9,36.9,34,35.65,35.5,36.9,8,2478,88962,,"17-02-2014"
514034,"JBF IND.LTD ","B ","Q",71.5,71.5,66.5,67.55,67.55,68.2,455,10599,720213,,"17-02-2014"
514043,"HIMAT.SEIDE ","B ","Q",50.7,51.3,49,50.2,50.75,50.45,455,46783,2363229,,"17-02-2014"
514045,"BSL LTD.    ","B ","Q",14.75,14.75,13.81,14.38,14.4,13.94,101,1431,20283,,"17-02-2014"
514087,"PBM POLYTEX ","B ","Q",51.9,51.9,49.55,49.55,49.55,49.7,5,125,6354,,"17-02-2014"
514118,"ESKAY K'N'IT","B ","Q",0.76,0.82,0.76,0.8,0.82,0.79,112,10399,8224,,"17-02-2014"
514142,"TT LTD.     ","B ","Q",23,23,22.85,22.9,23,23.15,3,154,3537,,"17-02-2014"
514162,"WELSPUN (I) ","B ","Q",97.45,97.45,94.75,95.55,95.55,94.95,683,40069,3844697,,"17-02-2014"
514165,"IND.ACRYLICS","B ","Q",3.29,3.54,3.29,3.45,3.45,3.36,81,7418,25451,,"17-02-2014"
514167,"GANESH ECOSP","B ","Q",33.25,34.3,33,34.3,34.3,34.65,12,500,16810,,"17-02-2014"
514175,"VARDHMAN POL","B ","Q",38.4,38.4,33.35,34.1,34,34.05,55,330,11479,,"17-02-2014"
514211,"SUMEET INDS.","B ","Q",21.25,21.35,20.25,20.65,20.8,21,67,5732,119745,,"17-02-2014"
514215,"BINNY LTD.  ","B ","Q",69.5,71.75,69.5,70,70,70.65,43,1902,133215,,"17-02-2014"
514221,"KLIFESTYLE  ","T ","Q",0.23,0.25,0.23,0.23,0.23,0.24,6,16400,3932,,"17-02-2014"
514234,"SANGAM INDIA","B ","Q",31.6,33.35,31.3,32.5,32.5,33,80,5134,166498,,"17-02-2014"
514266,"ZENITH FIBRE","T ","Q",27,27.95,26.5,26.95,26.95,27.25,16,2009,54274,,"17-02-2014"
514272,"BHILWARA SP.","B ","Q",2.89,2.89,2.89,2.89,2.89,2.76,2,349,1008,,"17-02-2014"
514274,"AARVEE DENIM","B ","Q",34.2,35.95,34.15,34.45,34.2,35.25,123,810,27861,,"17-02-2014"
514286,"ASHIMA LTD. ","T ","Q",2.97,2.97,2.96,2.96,2.96,3.11,9,2500,7400,,"17-02-2014"
514300,"PIONEER EMB ","B ","Q",7.19,7.19,7.19,7.19,7.19,7.56,4,478,3436,,"17-02-2014"
514304,"S.KUMARS NAT","T ","Q",3.8,3.88,3.66,3.7,3.74,3.85,186,126436,468757,,"17-02-2014"
514312,"JAY HIND SYN","T ","Q",6.43,6.43,6.11,6.43,6.43,6.43,10,1102,7085,,"17-02-2014"
514316,"RAGHUVIR SYN","B ","Q",21.75,21.75,21.75,21.75,21.75,22.85,2,100,2175,,"17-02-2014"
514322,"KAMADGIRI   ","B ","Q",17.15,17.15,17.15,17.15,17.15,17.95,1,2,34,,"17-02-2014"
514326,"PATSPIN INDI","T ","Q",5.9,6.42,5.9,6.42,6.42,6.14,11,629,3944,,"17-02-2014"
514332,"NEOINFRA    ","T ","Q",16.2,16.2,15.7,15.7,15.7,16.2,24,2600,41020,,"17-02-2014"
514348,"WINSOME YRN ","B ","Q",3.96,4.05,3.96,3.96,3.96,4.16,111,165944,657483,,"17-02-2014"
514354,"PREMIER POLY","B ","Q",5,5,5,5,5,4.85,1,750,3750,,"17-02-2014"
514386,"GUJ COTEX   ","B ","Q",2.8,2.8,2.8,2.8,2.8,2.94,5,1250,3500,,"17-02-2014"
514394,"GEE EL WOOL.","T ","Q",14.65,15.25,14.65,15.25,15.25,14.64,24,2711,41222,,"17-02-2014"
514412,"SARUPINDUS  ","B ","Q",25.05,25.2,25,25.2,25.2,26.05,5,1150,28765,,"17-02-2014"
514418,"MANORG      ","B ","Q",15.9,15.9,14.4,14.95,15,15.15,27,1413,20588,,"17-02-2014"
514440,"BPTEX       ","T ","Q",7.8,7.8,7.8,7.8,7.8,7.61,1,3,23,,"17-02-2014"
514442,"SRI KPR IND ","B ","Q",15.7,15.7,15.7,15.7,15.7,14.96,1,1,15,,"17-02-2014"
514448,"JYOTI RESINS","B ","Q",10.8,11.25,10.8,10.85,10.85,10.72,13,23100,253975,,"17-02-2014"
514450,"MAHA.RUBTECH","B ","Q",2.71,2.79,2.67,2.67,2.67,2.81,44,8737,23365,,"17-02-2014"
514470,"WIMSOME TEXT","B ","Q",60,60,56,56.75,56.75,56.75,71,12230,692770,,"17-02-2014"
514474,"FAIRDEAL FIL","T ","Q",15.5,15.5,15.05,15.05,15.05,15.2,2,500,7570,,"17-02-2014"
515030,"ASAHI IN.GLA","B ","Q",40.5,41,40.4,40.6,40.6,41.55,124,6499,265612,,"17-02-2014"
515037,"MURD.CERAM  ","B ","Q",13.05,13.43,13.05,13.06,13.06,13.44,6,1123,15035,,"17-02-2014"
515043,"SAINT-GOBAIN","B ","Q",14,14.3,13.83,13.84,13.84,14.07,110,20153,280174,,"17-02-2014"
515055,"ANANTRAJ    ","B ","Q",51.75,52.35,49.85,50.9,50.9,51.6,1749,217832,11116118,,"17-02-2014"
515085,"RESTILE CER.","B ","Q",5.49,5.49,5.3,5.37,5.3,5.3,42,12999,69844,,"17-02-2014"
515093,"MADHAV MARB.","B ","Q",19.75,19.75,19.45,19.45,19.45,18.95,2,2,39,,"17-02-2014"
515099,"VERTICLIND  ","T ","Q",154.25,154.25,148.4,148.4,148.4,151.25,3,300,45690,,"17-02-2014"
515127,"RAMMAICA (I)","T ","Q",5.27,5.27,5.27,5.27,5.27,5.17,5,1200,6324,,"17-02-2014"
515145,"HIND.NAT.GLS","B ","Q",149.5,150,149.5,150,150,150,2,80,11985,,"17-02-2014"
515147,"HALDYN GLASS","B ","Q",12,12,11.52,11.69,11.7,11.98,87,9961,116884,,"17-02-2014"
516003,"SARDA PLY.  ","T ","Q",16,16,16,16,16,16.6,1,5,80,,"17-02-2014"
516007,"MANGALAM TIM","B ","Q",8.49,9.2,8.49,8.92,8.92,8.93,6,506,4298,,"17-02-2014"
516016,"SHREYANS IND","B ","Q",23,23,23,23,23,24.2,3,650,14950,,"17-02-2014"
516020,"AGIO PAPER  ","T ","Q",4.88,4.88,4.88,4.88,4.88,5.13,1,1,4,,"17-02-2014"
516022,"STAR PAPER  ","T ","Q",7.5,7.5,7.23,7.23,7.23,7.54,13,1000,7290,,"17-02-2014"
516030,"YASH PAPERS ","B ","Q",4.9,4.9,4.57,4.77,4.57,4.8,34,699,3251,,"17-02-2014"
516038,"SOMA PAPERS ","T ","Q",33.3,33.3,33.3,33.3,33.3,33.35,1,1,33,,"17-02-2014"
516064,"ARROW COATED","B ","Q",38.25,38.25,38.25,38.25,38.25,36.45,29,3729,142634,,"17-02-2014"
516072,"VISHNU CHEM ","B ","Q",64,65.75,60,64.1,64.1,63.1,36,1307,81947,,"17-02-2014"
516082,"N.R.AGARWAL ","B ","Q",19.4,19.4,19.4,19.4,19.4,19.75,1,1,19,,"17-02-2014"
516086,"SH.RAJES.PAP","T ","Q",2.75,2.75,2.75,2.75,2.75,2.8,3,340,935,,"17-02-2014"
516092,"PUDMJEE IND ","B ","Q",7.77,7.77,7.77,7.77,7.77,8.17,2,1000,7770,,"17-02-2014"
516096,"SANGAL PAPER","T ","Q",33.2,33.2,33.2,33.2,33.2,34.9,1,50,1660,,"17-02-2014"
516108,"S.I.PAPER   ","T ","Q",32.75,34,32.75,33,33,32.5,8,740,24412,,"17-02-2014"
517001,"BIRLA POWER ","T ","Q",0.15,0.15,0.13,0.14,0.15,0.14,194,1397082,198659,,"17-02-2014"
517035,"RUTTONSHA IN","B ","Q",15.5,15.63,15.5,15.55,15.63,14.9,5,8,124,,"17-02-2014"
517041,"ADORWELDING ","B ","Q",125.95,127.5,125.95,126.5,126.5,125.85,187,1637,207358,,"17-02-2014"
517059,"SALZER ELEC ","B ","Q",59.2,59.4,56,59,59,56.6,16,180,10484,,"17-02-2014"
517063,"JETINFOTRAN ","B ","Q",27.75,28,27.75,28,28,28.8,9,692,19313,,"17-02-2014"
517096,"APLAB LTD.  ","T ","Q",24.55,26.3,24.55,26,26,25.8,22,1266,31343,,"17-02-2014"
517119,"PCS TECH    ","B ","Q",16.85,16.85,16.85,16.85,16.85,16.95,3,30,505,,"17-02-2014"
517140,"MOSER BEAR  ","T ","Q",3.4,3.58,3.35,3.42,3.5,3.52,142,84977,288434,,"17-02-2014"
517146,"USHA MART.LT","B ","Q",32.15,32.15,31.6,31.75,31.75,32.6,187,23370,745188,,"17-02-2014"
517164,"ZENITH COMP.","B ","Q",2.6,2.6,2.6,2.6,2.6,2.73,2,100,260,,"17-02-2014"
517166,"SPEL SEMICON","T ","Q",4.42,4.42,4.42,4.42,4.42,4.65,16,6151,27187,,"17-02-2014"
517168,"SUBROS LTD. ","B ","Q",23.65,24.45,22.8,23.9,24.35,23,200,11554,272745,,"17-02-2014"
517174,"HONEYWELL   ","B ","Q",2549.7,2549.7,2509.05,2510.55,2509.2,2495,18,32,80569,,"17-02-2014"
517201,"SWITCH.TECH.","B ","Q",41.85,41.85,41.85,41.85,41.85,39.9,10,2232,93409,,"17-02-2014"
517206,"LUMAX IND   ","B ","Q",329,329,320,328.45,328.9,328.95,25,104,34183,,"17-02-2014"
517214,"SMOBILITY   ","B ","Q",32.45,32.5,28.35,28.95,28.95,30.65,162,1282,37356,,"17-02-2014"
517224,"SUJANA INDUS","T ","Q",0.86,0.94,0.86,0.94,0.94,0.9,44,19183,17811,,"17-02-2014"
517230,"PREM.AU.ELEC","T ","Q",5.51,5.51,5.51,5.51,5.51,5.25,1,1000,5510,,"17-02-2014"
517271,"HBL P SYS   ","B ","Q",11,11,10.32,10.49,10.5,11.2,66,7422,79051,,"17-02-2014"
517296,"PHOENIXLL   ","B ","Q",112.1,112.1,106.1,107.65,106.5,114.85,357,10985,1191061,,"17-02-2014"
517300,"GUJ.IND.POW.","B ","Q",54.9,56,54.6,55.5,55.85,54.95,401,6002,333323,,"17-02-2014"
517320,"SAV INFOCOM ","T ","Q",5.62,5.62,5.62,5.62,5.62,5.91,2,500,2810,,"17-02-2014"
517326,"CMC LTD.    ","B ","Q",1442.9,1445,1425.55,1439.4,1439.4,1430.85,327,1790,2570617,,"17-02-2014"
517330,"CMI LTD.    ","B ","Q",9.75,9.78,9.75,9.78,9.78,9.32,5,348,3402,,"17-02-2014"
517334,"MOTHERSON SS","A ","Q",226.5,228.8,220.05,222.85,222.85,225.55,2200,72743,16309857,,"17-02-2014"
517344,"MINDTECK (I)","B ","Q",35.1,37.85,35.1,36.85,36.85,36.85,181,10524,390339,,"17-02-2014"
517354,"HAVELLSINDIA","A ","Q",773,775.5,759.1,763.3,764.5,770.2,481,5516,4216980,,"17-02-2014"
517356,"ACI INFOCOM ","T ","Q",6.27,6.27,6.27,6.27,6.27,5.98,25,25468,159684,,"17-02-2014"
517380,"IGARSHI MOT ","B ","Q",98.5,114.8,98,114.8,114.8,95.7,7890,242965,26409971,,"17-02-2014"
517385,"SYMPHONY    ","B ","Q",514.9,515,490,497,497,502.65,1306,11218,5628005,,"17-02-2014"
517391,"GAMMA INFOW.","B ","Q",0.71,0.71,0.71,0.71,0.71,0.74,2,300,213,,"17-02-2014"
517393,"VINTRON INF.","B ","Q",2.15,2.15,2.05,2.13,2.05,2.15,2,450,962,,"17-02-2014"
517399,"VXL INSTRUM.","T ","Q",12.15,12.25,11.45,11.45,11.45,12,58,2230,26353,,"17-02-2014"
517403,"SUN SOURCE  ","T ","Q",2.3,2.3,2.3,2.3,2.3,2.34,3,209,480,,"17-02-2014"
517411,"SHYAM TELEC.","B ","Q",25.85,25.85,24.5,24.55,24.55,25,65,388,9523,,"17-02-2014"
517415,"LEE&NEE SOFT","B ","Q",3.5,3.64,3.5,3.62,3.53,3.47,22,7415,26502,,"17-02-2014"
517417,"PATEL AIRTEM","B ","Q",44.35,46.35,44.25,44.85,44.4,45.3,126,2718,121800,,"17-02-2014"
517421,"BFLYGANDHI  ","B ","Q",260,275,259.1,273.35,275,272.2,230,1225,329008,,"17-02-2014"
517433,"INNOV.SOFTW.","T ","Q",4.73,4.73,4.29,4.29,4.29,4.51,2,2,9,,"17-02-2014"
517447,"R.S.SOFTWARE","B ","Q",191.2,191.5,184.8,185.75,185.75,188.5,663,19802,3693552,,"17-02-2014"
517467,"MARSONS     ","B ","Q",3.5,3.8,3.4,3.77,3.79,3.49,62,12219,44320,,"17-02-2014"
517477,"ELNET TECH. ","B ","Q",36.65,38.75,36.6,36.75,38.65,38.5,17,496,18226,,"17-02-2014"
517494,"ACCEL TRANS ","B ","Q",6.02,6.02,6.02,6.02,6.02,6.33,3,980,5899,,"17-02-2014"
517496,"RICOH INDIA ","B ","Q",133,135.8,130.1,131.45,130.75,131.45,577,151332,19949971,,"17-02-2014"
517498,"WEBELSOLAR  ","T ","Q",5.99,6.6,5.99,6.08,6,6.3,28,1570,9606,,"17-02-2014"
517500,"ROTO PUMPS  ","T ","Q",140,142.05,140,142.05,142.05,135.3,16,657,92903,,"17-02-2014"
517506,"TTK PRESTIGE","A ","Q",3020,3037,2963.45,2979.75,2979.75,3005.3,249,681,2038130,,"17-02-2014"
517514,"DHINDIA     ","B ","Q",11.35,11.35,11.05,11.05,11.05,11.31,2,5,55,,"17-02-2014"
517518,"LLOYD ELECT.","B ","Q",38,38,36.35,37.85,37.85,38.2,363,17284,646773,,"17-02-2014"
517522,"RAJ GLO WIR ","B ","Q",70,70,70,70,70,71.35,1,45,3150,,"17-02-2014"
517530,"SURANATP    ","B ","Q",16.25,16.25,16.25,16.25,16.25,15.5,3,585,9506,,"17-02-2014"
517536,"ONWARD TECHN","T ","Q",50.1,51.95,50,50,50,51.1,116,9250,470668,,"17-02-2014"
517544,"CENTUM ELEC ","T ","Q",149,156.45,142.6,156.45,156.45,149,70,6008,917301,,"17-02-2014"
517546,"ALFA TRANSFO","T ","Q",18.5,18.5,18.5,18.5,18.5,19.45,1,1,18,,"17-02-2014"
517552,"ADVANCED MIC","B ","Q",9.1,9.1,9.1,9.1,9.1,9.1,1,83,755,,"17-02-2014"
517554,"NHCFOODS    ","B ","Q",39,39,36.05,36.75,36.75,36.45,122,8704,327799,,"17-02-2014"
517556,"PVP VENT LTD","B ","Q",4.65,4.89,4.62,4.7,4.71,4.66,54,13548,63564,,"17-02-2014"
517562,"TRIGYN TECH ","B ","Q",22.35,23.9,22.35,23.8,23.8,23.5,73,3986,94261,,"17-02-2014"
517564,"G.R.CABLES  ","T ","Q",0.23,0.23,0.23,0.23,0.23,0.23,1,300,69,,"17-02-2014"
517569,"KEI INDUST. ","B ","Q",11.1,11.45,10.9,11.44,11.44,11.16,61,4280,47507,,"17-02-2014"
517571,"IMPPOWERS   ","B ","Q",21.15,22.5,21.15,22.5,22.5,22.2,5,630,13385,,"17-02-2014"
517973,"DMC EDU     ","T ","Q",1,1,0.97,0.97,0.97,0.97,6,8300,8180,,"17-02-2014"
518011,"KEERTHI     ","T ","Q",7.49,7.49,7.49,7.49,7.49,7.14,2,29,217,,"17-02-2014"
518017,"BHEEMA CEM  ","B ","Q",8.9,9,8.65,8.65,8.65,8.98,7,583,5076,,"17-02-2014"
518029,"GUJ.SIDH.CEM","B ","Q",12.51,12.7,12.3,12.56,12.7,12.49,105,6583,82222,,"17-02-2014"
518091,"ANJANI PORTL","T ","Q",38,39.5,38,39.5,39.5,38.75,46,18047,712186,,"17-02-2014"
519003,"MODINATURAL ","B ","Q",14.79,14.79,14.75,14.75,14.75,14.5,21,5571,82370,,"17-02-2014"
519035,"WADALA COMM ","B ","Q",2.23,2.23,2.23,2.23,2.23,2.13,7,11561,25781,,"17-02-2014"
519039,"VIPPY INDUS.","B ","Q",7,7.05,7,7.04,7.04,7.02,30,27048,189856,,"17-02-2014"
519091,"TASTY BITE  ","B ","Q",228.65,228.65,228.65,228.65,228.65,217.8,4,310,70881,,"17-02-2014"
519097,"RITESH INTER","T ","Q",5.52,5.52,5.52,5.52,5.52,5.81,2,500,2760,,"17-02-2014"
519105,"AVT NATURAL ","B ","Q",22.05,22.35,21.8,22.3,22.35,22.1,156,21395,474404,,"17-02-2014"
519126,"HIND.FOODS  ","T ","Q",23.5,23.75,23.5,23.75,23.75,22.65,14,847,20016,,"17-02-2014"
519136,"NAHAR INDUST","B ","Q",61.7,61.7,53.7,54.4,54.4,55.1,66,3157,172869,,"17-02-2014"
519156,"VADILAL IND ","B ","Q",132.4,132.4,127.7,128.4,127.8,132.25,178,2417,314049,,"17-02-2014"
519183,"ADF FOODS LT","B ","Q",43,43.15,42.45,42.6,43.15,43.6,76,546,23296,,"17-02-2014"
519214,"WILLIAM.FIN.","T ","Q",16.3,16.3,16.3,16.3,16.3,17.15,1,231,3765,,"17-02-2014"
519224,"WILLIAM.MAGO","B ","Q",32.55,32.55,32.5,32.5,32.5,34.2,11,69,2245,,"17-02-2014"
519230,"RICHIRICH   ","B ","Q",4.97,4.97,4.97,4.97,4.97,4.74,4,793,3941,,"17-02-2014"
519234,"SIEL        ","T ","Q",157,165,157,165,165,165,61,865,140805,,"17-02-2014"
519248,"JVL AGRO    ","B ","Q",9.2,9.2,8.96,9.1,9.15,9.38,57,7821,70689,,"17-02-2014"
519260,"SANWARIA AGR","B ","Q",7.95,8.34,6.85,7.16,7.16,7.73,968,231090,1697361,,"17-02-2014"
519273,"UNNO INDUS. ","B ","Q",22.3,24.9,21.5,22.85,22.85,23.15,223,490468,11388392,,"17-02-2014"
519279,"MADHUR IND  ","B ","Q",11,11.2,11,11.2,11.2,11,38,26429,290815,,"17-02-2014"
519281,"AGRO DUTCH I","T ","Q",1.6,1.6,1.59,1.59,1.59,1.67,24,10201,16220,,"17-02-2014"
519287,"MODERN DAIRI","B ","Q",10.55,10.69,10,10.03,10.01,10.52,137,22544,228549,,"17-02-2014"
519295,"BAMBINO AGRO","T ","Q",65,65.1,64.9,65.1,65.1,62,35,4253,276707,,"17-02-2014"
519307,"VIKAS WSP   ","B ","Q",16,16.15,15.5,15.75,15.75,16.25,677,190855,3021936,,"17-02-2014"
519323,"MURLI INDU  ","T ","Q",5.8,5.8,5.79,5.79,5.79,6.09,6,525,3043,,"17-02-2014"
519359,"POONA DAL   ","B ","Q",16.65,16.65,16.65,16.65,16.65,17.5,2,63,1048,,"17-02-2014"
519373,"VIMAL OIL FD","B ","Q",135.05,140.55,134.05,134.2,134.2,134.85,238,6575,897178,,"17-02-2014"
519383,"ANIK INDS   ","T ","Q",20.25,21.35,20.1,20.1,20.1,21.15,9,2426,48859,,"17-02-2014"
519421,"KSE LIMITED ","T ","Q",205,224.5,205,210.1,210.1,213.85,45,1116,247894,,"17-02-2014"
519439,"PIONEER AGRO","B ","Q",38,38.5,37.95,38.5,38.5,37,47,20000,764263,,"17-02-2014"
519457,"VIRAT CRANE ","T ","Q",6.52,6.52,5.92,6.5,6.5,6.23,9,2034,12064,,"17-02-2014"
519463,"IB INFOTECH ","T ","Q",12.76,12.76,12.76,12.76,12.76,12.16,1,20,255,,"17-02-2014"
519475,"CHORDIA FOOD","B ","Q",40.9,41,40.9,41,41,41,2,10,409,,"17-02-2014"
519479,"OMEGA AGSEED","T ","Q",8.4,8.4,7.99,7.99,7.99,8.4,7,1350,11028,,"17-02-2014"
519483,"TAI INDUST. ","B ","Q",8.93,8.93,8.93,8.93,8.93,9.39,2,245,2187,,"17-02-2014"
519532,"ASIAN TEA   ","B ","Q",13.9,14.7,13.52,13.52,13.52,14,27,3902,56088,,"17-02-2014"
519552,"HERITGFOOD  ","B ","Q",205,209.65,203,207.8,206.5,206.9,130,2926,606991,,"17-02-2014"
519560,"NEHA INTER. ","T ","Q",11.8,12,11.5,12,12,11.75,30,6200,71819,,"17-02-2014"
519566,"SIMRAN FARMS","T ","Q",18.15,18.15,18.15,18.15,18.15,19.1,1,3,54,,"17-02-2014"
519570,"LAKSHMI OVER","B ","Q",23.7,25,23.7,24.7,24.6,23.8,700,80340,1969085,,"17-02-2014"
519586,"SMILAX      ","B ","Q",6.07,6.71,5.98,6.45,6.69,6.1,276,87487,556387,,"17-02-2014"
519588,"DFM FOODS   ","T ","Q",282,292.6,280,292.6,292.6,278.7,108,16153,4720589,,"17-02-2014"
519600,"CCL PRODUCTS","B ","Q",38.55,39.5,38.5,38.75,38.6,38.75,114,8870,344319,,"17-02-2014"
519602,"KELLTONTEC  ","B ","Q",10.7,10.7,10.7,10.7,10.7,10.63,1,1,10,,"17-02-2014"
520008,"RICO AUTO   ","T ","Q",9.53,9.55,9.53,9.55,9.55,9.1,31,12722,121463,,"17-02-2014"
520021,"OMAX AUTOS. ","T ","Q",31.05,31.05,31.05,31.05,31.05,29.8,1,1,31,,"17-02-2014"
520026,"HELLA IND   ","B ","Q",118.45,118.45,118.45,118.45,118.45,112.85,5,160,18952,,"17-02-2014"
520043,"MUNJAL SHOWA","B ","Q",73.5,76,73.3,75.15,75.15,73.8,396,9468,708118,,"17-02-2014"
