SC_CODE,SC_NAME,SC_GROUP,SC_TYPE,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,NO_TRADES,NO_OF_SHRS,NET_TURNOV,TDCLOINDI
530789,CEEJAY FINAN,T ,Q,31.25,31.25,28.35,28.35,28.35,29.80,10,5,149.00,
530795,SUNCITY SYNT,T ,Q,4.20,4.20,4.20,4.20,4.20,4.40,2,20,84.00,
530803,BHAGERIA DYE,B ,Q,83.40,83.40,83.40,83.40,83.40,81.80,18,1304,108753.00,
530813,KRBL LTD.   ,B ,Q,79.35,79.35,75.90,77.00,77.05,78.55,1003,42970,3318685.00,
530821,SSPDL LTD   ,B ,Q,15.55,16.50,15.50,16.50,16.50,16.20,13,2079,33249.00,
530825,DAIKAFFIL CH,B ,Q,17.20,18.65,17.20,18.00,18.00,17.85,56,2420,43084.00,
530843,CUPID LTD   ,B ,Q,13.75,13.75,13.05,13.25,13.10,13.69,50,17180,226534.00,
530845,SUNSHIELD CH,B ,Q,250.00,255.00,239.20,241.35,240.50,248.05,520,13244,3286734.00,
530853,HIPOLIN LTD.,B ,Q,32.25,32.60,32.25,32.60,32.60,33.00,6,249,8065.00,
530859,COSBOARD IND,B ,Q,10.50,10.50,10.50,10.50,10.50,10.60,62,22000,231000.00,
530863,FEINDIALTD  ,T ,Q,18.40,18.90,17.10,18.30,18.75,18.00,121,23989,446030.00,
530867,SURYANAGRI F,T ,Q,77.05,77.05,77.05,77.05,77.05,75.55,6,350,26967.00,
530871,CHEMBOND CHM,B ,Q,155.55,161.00,155.55,161.00,161.00,160.00,4,1200,187750.00,
530883,SUPER CROP. ,B ,Q,20.40,20.40,15.55,16.63,17.00,17.42,47,2039,34007.00,
530885,AURUM SOFT  ,B ,Q,3.70,3.76,3.51,3.51,3.51,3.69,338,152138,537081.00,
530889,ALKA INDIA  ,T ,Q,0.18,0.18,0.17,0.17,0.17,0.17,26,81530,13895.00,
530901,ACIL        ,T ,Q,0.16,0.16,0.15,0.15,0.15,0.16,49,57070,8905.00,
530919,REMSONS IND.,B ,Q,24.35,24.35,24.35,24.35,24.35,25.60,4,25,608.00,
530921,INTEG.THERMO,T ,Q,6.95,6.95,6.95,6.95,6.95,6.62,2,100,695.00,
530923,RCL FOODS   ,T ,Q,18.90,18.90,18.90,18.90,18.90,18.20,2,100,1890.00,
530943,SRI ADHIKARI,B ,Q,115.25,115.35,113.00,113.50,113.50,115.70,261,14627,1668517.00,
530951,RAM INFORMAT,T ,Q,20.00,21.80,19.80,21.80,21.80,20.80,20,1383,30032.00,
530953,SUNIL AGRO F,B ,Q,18.75,18.75,18.75,18.75,18.75,18.55,2,20,375.00,
530955,MINDVISCAP  ,B ,Q,19.75,19.80,18.10,18.55,18.75,19.05,48,7351,140942.00,
530959,DIANA TEA CO,B ,Q,19.50,20.00,19.25,19.30,19.30,19.45,165,9386,186074.00,
530961,VIKAS GLO   ,B ,Q,32.45,33.80,30.40,30.90,30.90,31.70,452,93514,2970388.00,
530965,INDIAN OIL  ,A ,Q,332.00,332.60,322.50,325.10,325.10,331.25,2059,52509,17160439.00,
530967,KYRALANDS   ,B ,Q,13.40,13.40,13.40,13.40,13.40,13.65,10,502,6726.00,
530971,NIMBUS IND. ,T ,Q,10.98,11.38,10.98,11.38,11.38,11.00,6,5000,56892.00,
530973,ALFA ICA (I),B ,Q,12.72,12.72,12.72,12.72,12.72,12.12,2,10,127.00,
530977,KATWA UDYOG ,B ,Q,17.25,17.25,17.25,17.25,17.25,17.95,2,100,1725.00,
530979,INDIA HOME  ,B ,Q,51.45,51.45,44.50,48.35,48.35,48.10,92,4334,205911.00,
530997,UNIQUE ORGAN,T ,Q,25.30,26.20,25.25,25.75,25.25,26.15,94,6065,156090.00,
530999,BALAJI AMINE,B ,Q,75.00,77.95,73.30,73.90,73.30,77.45,465,14510,1093225.00,
531027,LIBORD SEC  ,B ,Q,7.65,7.65,7.65,7.65,7.65,7.50,2,50,382.00,
531041,COMPETENT AU,B ,Q,66.00,71.00,66.00,68.35,68.35,68.60,121,11254,776190.00,
531049,NEELKANTH RO,B ,Q,10.99,10.99,10.99,10.99,10.99,10.50,2,50,549.00,
531067,CONTIL I LTD,T ,Q,3.43,3.43,3.43,3.43,3.43,3.27,6,100,343.00,
531082,EUROFINMART ,B ,Q,96.00,96.90,96.00,96.40,96.90,96.00,8,20150,1942445.00,
531084,INDO BONITO ,Z ,Q,0.96,0.96,0.96,0.96,0.96,0.92,2,1,0.00,
531088,TULIP STAR H,B ,Q,107.80,107.80,97.60,97.60,97.60,102.70,27,1104,111664.00,
531091,UNITED CRED.,B ,Q,18.08,18.08,18.00,18.00,18.00,17.22,8,13,234.00,
531092,OM MET INFRA,B ,Q,28.25,28.85,27.05,27.80,27.55,28.55,418,36689,1024709.00,
531096,MOUNT EVERES,B ,Q,112.75,113.50,111.00,111.60,111.60,113.10,116,20625,2300497.00,
531099,RUBRA MEDICA,T ,Q,2.09,2.09,2.05,2.05,2.05,2.09,14,6040,12382.00,
531102,SURANA CORPO,B ,Q,19.50,19.50,19.50,19.50,19.50,19.30,2,200,3900.00,
531109,ISHAN DYES  ,T ,Q,28.35,28.35,28.35,28.35,28.35,28.90,2,100,2835.00,
531118,PACIFIC COTS,T ,Q,1.34,1.34,1.34,1.34,1.34,1.32,10,11171,14969.00,
531119,CEENIK EXPO.,T ,Q,10.45,10.45,10.45,10.45,10.45,9.96,22,5990,62595.00,
531120,PATEL ENGG. ,T ,Q,109.85,111.60,106.00,106.60,106.60,111.20,661,25688,2758428.00,
531127,ANARINDUS   ,Z ,Q,8.19,8.19,7.45,7.45,7.45,7.80,4,400,3128.00,
531129,INANI MARBLE,B ,Q,139.25,164.50,139.25,151.65,152.00,157.10,70,506,78018.00,
531134,LE WATERINA ,B ,Q,1.25,1.35,1.25,1.35,1.35,1.31,18,19002,23753.00,
531137,GEMSTONE INV,T ,Q,0.98,0.98,0.98,0.98,0.98,0.99,4,70,68.00,
531144,EL FORGE LTD,T ,Q,5.20,5.34,4.90,5.00,5.00,5.09,36,1835,9334.00,
531147,ALICON      ,B ,Q,186.00,195.00,184.40,189.40,192.00,186.05,1165,24401,4634736.00,
531153,DILIGENT    ,B ,Q,83.75,83.75,83.75,83.75,83.75,82.75,6,500,41875.00,
531158,CATVISION PR,B ,Q,9.45,9.45,9.45,9.45,9.45,9.20,2,5,47.00,
531161,ABM KNOWLEDG,B ,Q,86.40,92.90,86.25,86.70,86.30,90.60,64,5160,458458.00,
531162,EMAMI LTD.  ,A ,Q,535.00,559.95,530.85,552.45,552.45,534.00,1954,18836,10349199.00,
531169,SKP SECURE. ,B ,Q,18.05,19.70,18.05,19.70,19.70,19.00,10,513,9274.00,
531171,DEVIKA PROT.,B ,Q,9.90,9.90,9.00,9.50,9.50,9.44,14,4850,44177.00,
531172,PRANAV.SPIN ,B ,Q,6.90,6.90,6.90,6.90,6.90,6.58,4,45,310.00,
531173,SYSCHEM (I) ,T ,Q,0.85,0.85,0.78,0.78,0.78,0.82,39,37878,30007.00,
531175,BLS INFOTE  ,T ,Q,0.26,0.26,0.26,0.26,0.26,0.27,13,7821,2033.00,
531176,MEFCOM CAPIT,B ,Q,9.07,9.07,8.30,8.36,8.36,8.65,6,300,2573.00,
531178,BCC FINANCE ,T ,Q,10.90,10.90,9.90,9.90,9.90,10.40,12,1531,15667.00,
531179,ARMAN FIN   ,B ,Q,25.00,25.00,25.00,25.00,25.00,26.85,8,101,2525.00,
531191,FILTRON ENG.,T ,Q,30.19,30.19,30.19,30.19,30.19,31.77,4,51,1539.00,
531196,GAGAN POLYCO,T ,Q,3.94,3.94,3.94,3.94,3.94,3.87,11,15011,59143.00,
531198,DHANADACOL  ,T ,Q,7.51,7.51,7.51,7.51,7.51,7.90,4,300,2253.00,
531199,GLANCE FIN. ,B ,Q,20.55,21.55,20.55,21.55,21.55,20.55,4,97,1998.00,
531201,SHILCHAR TEC,B ,Q,81.25,84.25,81.20,83.00,83.00,85.45,16,436,35526.00,
531206,KWALITY CRED,B ,Q,79.85,80.00,75.90,75.90,75.90,79.85,16,90,6890.00,
531207,RAYMED LABS.,B ,Q,13.54,13.54,13.54,13.54,13.54,13.07,2,1,13.00,
531209,NUCLE.SOFT E,B ,Q,216.00,216.10,208.00,210.20,210.20,216.15,594,12736,2697987.00,
531213,MANAP FIN   ,B ,Q,23.15,23.20,22.40,22.65,22.65,22.90,1228,324767,7405034.00,
531215,RTS POWER CO,T ,Q,29.85,29.85,29.85,29.85,29.85,29.30,2,5,149.00,
531216,COMFORT INTE,B ,Q,1.00,1.01,0.98,1.00,1.01,0.97,34,123793,123793.00,
531217,WEST.(I)SHIP,T ,Q,2.39,2.39,2.26,2.33,2.34,2.34,63,20955,48413.00,
531223,ANJANI SYNT.,B ,Q,6.40,6.52,6.37,6.52,6.52,6.40,21,12129,77447.00,
531228,RANDER CORP.,B ,Q,65.90,66.00,65.75,65.75,65.75,66.00,44,6020,396689.00,
531233,RASI ELECTRO,B ,Q,53.60,53.60,51.80,51.90,51.80,53.95,51,8800,466757.00,
531241,LINC PEN &PL,B ,Q,69.50,69.50,67.05,67.50,67.30,69.00,66,2263,153597.00,
531246,PRIMA IND.  ,T ,Q,11.42,11.42,11.42,11.42,11.42,10.88,8,6200,70804.00,
531247,ALPHA HI-TEC,T ,Q,1.34,1.34,1.34,1.34,1.34,1.28,8,1817,2434.00,
531250,RNBIND      ,T ,Q,7.24,7.24,7.23,7.23,7.23,7.61,4,180,1302.00,
531252,FARRY IND.  ,T ,Q,5.70,6.28,5.70,6.28,6.28,5.99,20,12282,76918.00,
531253,INDIA GELAT.,B ,Q,84.75,91.90,83.00,84.60,84.60,82.00,380,20840,1777771.00,
531257,PRATIKSHA CH,B ,Q,2.28,2.28,2.28,2.28,2.28,2.28,2,2000,4560.00,
531262,SURYA IND.CO,T ,Q,15.00,15.00,15.00,15.00,15.00,15.30,2,10,150.00,
531266,VST TILLERS ,T ,Q,1675.00,1683.95,1628.00,1657.25,1679.00,1677.75,68,379,627570.00,
531268,B2B SOFT.   ,T ,Q,6.37,6.49,6.37,6.49,6.49,6.37,7,3481,22291.00,
531270,DAZZEL CONFI,T ,Q,0.36,0.36,0.36,0.36,0.36,0.37,34,42711,15375.00,
531272,NIKKI GLOBAL,B ,Q,155.00,155.00,146.35,147.45,146.55,154.05,55,1030,151679.00,
531273,RADHE DEVLOP,B ,Q,22.00,23.75,22.00,22.95,22.95,22.75,183,23695,541996.00,
531274,KINETIC TRUS,T ,Q,5.75,5.75,5.75,5.75,5.75,5.48,4,364,2093.00,
531276,BOM.SWA.STOR,T ,Q,28.00,28.00,28.00,28.00,28.00,28.00,2,1,28.00,
531278,AXIS CAPITAL,T ,Q,35.40,35.40,32.50,32.50,32.50,34.15,24,1221,41502.00,
531287,NAT PLASTIC ,B ,Q,14.88,14.88,14.00,14.00,14.00,14.10,6,225,3260.00,
531288,LEAD FINANC ,T ,Q,4.35,4.40,4.34,4.34,4.34,4.56,8,698,3029.00,
531289,NATFIT      ,T ,Q,28.80,28.80,28.10,28.80,28.80,28.25,27,2870,82482.00,
531297,ARTEFACT PR ,B ,Q,28.00,30.75,27.85,28.20,28.20,29.30,41,1614,49508.00,
531300,AMIT INTNL. ,T ,Q,4.50,4.54,4.50,4.52,4.54,4.33,4,220,994.00,
531306,DHP INDIA LT,B ,Q,122.60,131.05,112.50,128.10,128.10,124.90,140,5263,659746.00,
531307,SRK INDUS   ,T ,Q,40.45,40.45,40.45,40.45,40.45,41.25,5,1050,42472.00,
531310,AVAILABLE FI,B ,Q,8.55,8.87,8.53,8.87,8.87,8.70,16,12226,106142.00,
531323,SANTARAM SPN,T ,Q,3.25,3.25,3.25,3.25,3.25,3.42,2,150,487.00,
531324,ROSELABS FIN,B ,Q,38.20,40.70,38.20,38.30,38.30,40.20,39,6208,238050.00,
531327,CHARMS INDUS,B ,Q,2.41,2.64,2.41,2.64,2.64,2.52,17,15899,40750.00,
531335,ZYDUS WELL  ,B ,Q,585.00,605.25,585.00,601.45,601.45,588.85,1062,9043,5395789.00,
531336,AUROMA COKE ,T ,Q,10.55,10.55,10.55,10.55,10.55,11.10,6,14,147.00,
531337,IRISMEDIA   ,T ,Q,17.47,17.47,17.47,17.47,17.47,16.64,83,40354,704984.00,
531339,JAIHIND PROJ,T ,Q,28.00,28.40,27.70,27.70,27.70,29.15,45,10211,283435.00,
531344,CONTAIN.CORP,A ,Q,1329.05,1335.00,1308.10,1311.95,1311.95,1328.75,925,3883,5111991.00,
531346,EASTERN TRED,T ,Q,27.00,27.20,26.50,26.50,26.50,27.00,19,874,23670.00,
531349,PANACEA BIOT,B ,Q,178.50,179.90,165.00,167.75,167.75,177.70,1033,20266,3461145.00,
531352,PEETI SECURT,T ,Q,4.20,4.20,4.20,4.20,4.20,4.25,2,500,2100.00,
531358,CHOICE INT. ,B ,Q,35.00,35.30,35.00,35.15,35.30,35.75,147,32581,1144400.00,
531359,SHRIRAM ASSE,B ,Q,21.40,21.40,21.40,21.40,21.40,21.40,4,200,4280.00,
531360,GOLECHA GLOB,T ,Q,15.15,15.15,15.15,15.15,15.15,14.43,2,1,15.00,
531364,CHOICE INF  ,B ,Q,32.15,32.15,32.00,32.10,32.00,32.70,6,10,320.00,
531365,NAISARGIK AG,T ,Q,177.00,179.25,168.60,168.60,168.60,177.45,3452,201999,35547024.00,
531366,KOHINOOR BRO,T ,Q,0.27,0.27,0.27,0.27,0.27,0.28,22,31252,8438.00,
531367,DOLLEX IND. ,T ,Q,2.86,2.86,2.85,2.85,2.85,3.00,16,12994,37136.00,
531370,SPARC SYSTEM,T ,Q,4.33,4.54,4.12,4.54,4.54,4.33,6,366,1562.00,
531373,BYKE HOSP   ,B ,Q,321.05,321.20,318.15,319.80,319.70,321.50,3523,106801,34147223.00,
531381,ARIHANT FOUN,T ,Q,40.00,40.00,38.95,39.05,40.00,41.00,20,1124,43953.00,
531387,HASTI FINANC,B ,Q,28.25,28.75,28.25,28.75,28.75,28.25,6,52,1470.00,
531398,SOURCENTRL  ,B ,Q,7.71,7.71,7.71,7.71,7.71,8.11,2,50,385.00,
531400,ALMONDZ GLO ,B ,Q,12.15,12.33,11.67,12.09,12.33,12.17,20,1670,20060.00,
531404,ZICOM ELECTR,T ,Q,120.00,120.00,113.10,115.40,114.55,116.05,201,19433,2251614.00,
531410,GUJ.FOILS   ,B ,Q,45.00,45.00,41.00,43.25,44.00,43.95,146,9658,416518.00,
531411,TUNI TEXTILE,B ,Q,0.77,0.82,0.76,0.80,0.80,0.79,719,1340911,1069971.00,
531412,RADIX IND   ,B ,Q,368.00,368.00,366.00,367.00,367.00,374.45,50,60039,22012848.00,
531416,NARENDRA PRO,B ,Q,9.66,9.66,9.66,9.66,9.66,9.20,14,1256,12132.00,
531417,MEGA CORPN. ,B ,Q,0.61,0.61,0.61,0.61,0.61,0.59,2,700,427.00,
531419,GOPLEE INFOT,B ,Q,2.16,2.16,2.16,2.16,2.16,2.27,11,5860,12657.00,
531426,TAMIL.NEWSPR,B ,Q,166.85,167.00,164.15,164.90,164.90,167.00,269,5330,880274.00,
531429,ADVENT COMP.,B ,Q,5.40,5.40,5.40,5.40,5.40,5.68,2,5,27.00,
531431,SHAKTI PUMPS,B ,Q,224.00,225.00,209.55,213.65,211.00,220.55,1459,55184,11823991.00,
531433,SUNGOLD CAP.,T ,Q,1.53,1.53,1.53,1.53,1.53,1.46,43,23550,36031.00,
531437,PRAKASH WOOL,T ,Q,24.70,25.00,22.80,25.00,25.00,24.00,73,6125,144479.00,
531439,GOLDSTONE EN,T ,Q,7.22,7.30,7.22,7.30,7.30,7.56,7,585,4254.00,
531444,VARDHMAN    ,T ,Q,15.51,15.51,15.49,15.51,15.51,16.30,6,2005,31078.00,
531448,SAFAL SECURI,B ,Q,4.75,4.75,4.75,4.75,4.75,4.84,2,50,237.00,
531449,GRM OVERSEAS,T ,Q,55.15,55.15,55.15,55.15,55.15,58.05,2,9,496.00,
531453,MOHIT INDUS.,B ,Q,32.00,33.55,31.00,31.85,32.85,33.20,111,7791,248472.00,
531456,MINAXI TEXT.,T ,Q,1.25,1.25,1.25,1.25,1.25,1.27,6,6500,8125.00,
531460,CONTI.CONTRL,T ,Q,2.30,2.30,2.30,2.30,2.30,2.35,2,500,1150.00,
531463,GBLINFRA    ,T ,Q,15.00,15.00,15.00,15.00,15.00,15.30,6,61,915.00,
531467,ARNAVCORP   ,T ,Q,17.00,18.45,16.90,17.45,16.90,17.75,18,2601,44852.00,
531471,DUKE OFFSHOR,B ,Q,32.35,32.35,32.35,32.35,32.35,30.85,39,5333,172522.00,
531479,GLOBAL LAND ,T ,Q,4.66,4.66,4.66,4.66,4.66,4.75,22,45246,210846.00,
531486,FILMCITY MED,T ,Q,1.33,1.33,1.33,1.33,1.33,1.27,8,377,501.00,
531489,CG-VAK SOFTW,B ,Q,11.90,11.90,11.90,11.90,11.90,12.50,2,100,1190.00,
531494,NAVKAR BUILD,T ,Q,13.17,13.17,13.17,13.17,13.17,13.43,5,5000,65850.00,
531496,OMKAR OVERSE,T ,Q,2.60,2.60,2.60,2.60,2.60,2.55,4,100,260.00,
531497,MADHUCON PRJ,T ,Q,40.70,42.50,40.30,40.35,40.35,42.40,153,18919,766108.00,
531499,SYBLY INDS. ,B ,Q,3.43,3.68,3.43,3.68,3.68,3.61,15,7023,24113.00,
531500,RAJESH EXPO.,B ,Q,169.00,169.45,160.00,161.45,161.45,168.00,1668,38311,6289772.00,
531502,ESAAR (I)LTD,B ,Q,46.50,46.80,46.50,46.80,46.80,47.50,4,83000,3868500.00,
531508,EVEREADY (I),B ,Q,84.70,86.10,82.60,85.25,85.25,83.20,968,78424,6618865.00,
531509,STEP TWO COR,T ,Q,11.80,11.80,11.80,11.80,11.80,11.80,2,10,118.00,
531517,ALANG INDS. ,T ,Q,28.60,28.60,27.45,27.60,27.65,28.10,28,3487,96205.00,
531518,VIKAS GRAN  ,B ,Q,12.52,13.35,12.51,12.70,12.51,12.56,54,3039,38859.00,
531519,ANKUSH FINST,B ,Q,7.90,7.90,7.50,7.85,7.85,7.56,161,125840,975383.00,
531522,RASOYA PROTE,B ,Q,17.45,17.50,17.15,17.25,17.25,17.25,906,2260735,39039315.00,
531524,I.C.S.A. IND,T ,Q,5.75,5.75,5.44,5.45,5.45,5.72,80,15575,85570.00,
531531,HATSUN AGRO ,B ,Q,270.00,276.80,270.00,272.00,272.00,270.50,29,840,227641.00,
531533,E.COM INFOTE,T ,Q,24.15,24.15,24.15,24.15,24.15,23.00,2,1,24.00,
531540,MARUTI INFRA,B ,Q,24.90,26.25,24.85,25.75,26.25,26.15,30,1252,31892.00,
531541,AVON ORGANIC,B ,Q,12.99,13.21,12.53,12.90,12.90,12.59,29,4410,57670.00,
531543,JINDAL WORLD,B ,Q,131.50,133.90,128.60,133.20,133.90,131.95,30,2080,271755.00,
531548,SOMANY CRAM ,B ,Q,245.10,247.00,242.60,245.15,245.00,248.25,164,1424,347871.00,
531556,CORAL (I)FIN,T ,Q,35.95,35.95,35.00,35.80,35.80,36.00,8,675,23772.00,
531560,AROMA ENT   ,T ,Q,14.75,14.75,14.75,14.75,14.75,15.50,2,2,29.00,
531569,SANJIVANI PA,B ,Q,19.65,19.85,19.10,19.15,19.10,19.75,17,1576,30659.00,
531570,BLAZON MARBL,B ,Q,12.75,12.75,12.75,12.75,12.75,13.00,14,5233,66720.00,
531574,VAS INFRA   ,B ,Q,16.05,16.05,15.30,15.30,15.30,16.10,54,4982,77629.00,
531578,KMF BUILDERS,B ,Q,2.98,2.98,2.98,2.98,2.98,2.98,4,2000,5960.00,
531583,RAP MEDIA   ,T ,Q,21.05,21.10,21.05,21.10,21.10,21.45,6,176,3712.00,
531585,DEVINE IMPE ,T ,Q,40.75,40.75,40.75,40.75,40.75,38.95,6,3,122.00,
531590,BILPOWER LTD,T ,Q,2.77,2.77,2.77,2.77,2.77,2.91,26,4133,11448.00,
531591,BAMPSL SECUR,B ,Q,0.61,0.67,0.56,0.67,0.67,0.61,691,4810886,3197819.00,
531594,INCON ENGG. ,B ,Q,3.07,3.07,3.07,3.07,3.07,3.23,3,1000,3070.00,
531595,CGCL        ,B ,Q,173.50,175.00,165.40,169.25,168.00,174.00,56,1298,221262.00,
531598,NIMBUS FOOD ,T ,Q,1.25,1.37,1.25,1.25,1.25,1.31,27,9225,11723.00,
531599,FDC LIMITED ,B ,Q,141.95,145.00,140.00,142.60,142.60,142.10,1785,53558,7598820.00,
531602,KOFF BR PICT,B ,Q,0.26,0.26,0.26,0.26,0.26,0.25,4,12000,3120.00,
531609,KG PETROCHEM,T ,Q,21.85,21.85,21.85,21.85,21.85,22.95,2,15,327.00,
531611,AADHAARVEN  ,T ,Q,0.52,0.53,0.52,0.53,0.53,0.51,2063,14994319,7943638.00,
531612,KGN IND LTD ,B ,Q,9.50,9.75,9.30,9.63,9.55,9.41,82,27063,259618.00,
531613,GIVO LTD.   ,T ,Q,2.80,2.81,2.55,2.80,2.80,2.68,32,14414,37790.00,
531615,ERABUILD    ,T ,Q,20.70,20.70,20.70,20.70,20.70,21.70,12,651,13475.00,
531624,COUNTRY COND,B ,Q,1.89,1.89,1.78,1.89,1.89,1.80,22,20503,38665.00,
531626,OROSMITHS   ,B ,Q,15.90,15.90,15.90,15.90,15.90,15.33,9,2525,40147.00,
531633,LINCOLN PHAR,B ,Q,39.95,39.95,37.00,37.40,37.40,37.60,58,2304,85974.00,
531638,SURAJ LTD   ,B ,Q,47.25,47.60,44.05,44.50,44.50,46.35,95,12225,560305.00,
531642,MARICOLTD   ,A ,Q,243.95,250.00,242.20,248.60,248.60,241.85,1292,21596,5350340.00,
531645,SOUTHERN ISP,T ,Q,2.47,2.47,2.29,2.29,2.29,2.41,133,188047,440522.00,
531648,MAHAVIRIND  ,B ,Q,10.01,10.01,10.01,10.01,10.01,10.02,3,500,5005.00,
531650,VAX HSG.FIN.,B ,Q,7.42,7.42,7.42,7.42,7.42,7.36,4,250,1855.00,
531663,YUVRAAJHPL  ,T ,Q,6.00,6.32,5.72,6.12,6.32,6.02,101,11900,71424.00,
531668,VISION CORPO,T ,Q,1.04,1.04,1.04,1.04,1.04,1.05,4,1400,1456.00,
531671,BISIL PLAST ,T ,Q,0.52,0.52,0.52,0.52,0.52,0.53,6,251,130.00,
531674,INDOASIAN P ,T ,Q,6.44,6.44,6.44,6.44,6.44,6.14,4,855,5506.00,
531680,MAYUR LEATHR,T ,Q,26.95,26.95,26.95,26.95,26.95,26.00,2,49,1320.00,
531682,CAT TECHN.  ,B ,Q,5.30,5.30,4.91,4.92,4.91,5.15,57,10320,52196.00,
531686,ADVIK LABORS,B ,Q,10.04,10.04,9.75,9.75,9.75,9.57,34,17010,170711.00,
531687,KARUTURI GLO,T ,Q,1.95,1.95,1.87,1.89,1.89,1.96,303,497766,937876.00,
531688,PRITHVI SOF ,B ,Q,15.75,15.75,15.75,15.75,15.75,16.25,2,40,630.00,
531689,MAHAREM     ,T ,Q,351.00,353.00,345.00,352.15,345.00,353.95,92,19715,6934665.00,
531692,KHYATI MULTI,T ,Q,0.58,0.58,0.58,0.58,0.58,0.56,6,1350,783.00,
531693,YANTRA      ,T ,Q,0.15,0.15,0.14,0.14,0.14,0.14,134,942835,137840.00,
531695,JAGPRO      ,T ,Q,4.05,4.20,3.80,3.80,3.80,4.00,124,35963,140874.00,
531703,TRIBHUVAN HS,T ,Q,0.57,0.57,0.57,0.57,0.57,0.60,4,204,116.00,
531712,TRILOGIC    ,B ,Q,25.80,25.80,23.40,23.40,23.40,24.60,42,2264,53577.00,
531717,VIDHI DYESTU,B ,Q,5.35,5.35,5.05,5.30,5.30,5.31,8,6200,31860.00,
531719,BHAGIRA.CHEM,B ,Q,43.70,43.70,40.70,40.85,40.95,40.90,28,831,33915.00,
531723,STAMPEDE CAP,T ,Q,122.75,122.95,116.00,122.00,122.00,120.50,184,52983,6444087.00,
531727,MENON PISTON,T ,Q,100.60,101.00,99.85,101.00,101.00,105.10,30,2925,292213.00,
531731,AARYAGLOBL  ,T ,Q,47.15,47.50,44.70,46.95,46.95,46.90,152,12771,603979.00,
531737,GREENCREST  ,T ,Q,53.00,54.80,52.00,54.70,54.80,53.25,245,465104,25337732.00,
531738,SILICON VAL.,T ,Q,0.35,0.37,0.35,0.35,0.35,0.36,13,2351,842.00,
531746,PRAJAY ENGS.,B ,Q,9.19,9.20,8.81,8.99,8.95,9.05,91,25300,227003.00,
531752,SUN TECHNO  ,B ,Q,0.32,0.32,0.32,0.32,0.32,0.33,4,5000,1600.00,
531754,FINTECH COMM,B ,Q,0.85,0.85,0.85,0.85,0.85,0.89,5,700,595.00,
531758,G.K.CONSULT.,B ,Q,19.20,19.25,19.00,19.25,19.25,20.00,22,2035,38823.00,
531761,AMULYA LEAS.,T ,Q,69.00,70.95,66.00,69.25,69.00,69.45,210,26796,1852383.00,
531768,POLY MEDICUR,B ,Q,473.10,475.00,450.05,460.20,455.00,471.85,147,5529,2605974.00,
531769,PFL INFOTECH,B ,Q,675.00,696.00,665.00,671.00,671.00,695.50,39,5291,3659169.00,
531775,CISTRO TELE.,T ,Q,0.33,0.33,0.33,0.33,0.33,0.32,2,5,1.00,
531777,INTELVISIONS,B ,Q,26.20,26.20,22.80,23.60,24.00,24.25,29,3761,91461.00,
531780,KACL        ,B ,Q,2.08,2.12,2.08,2.12,2.12,2.08,16,1690,3529.00,
531784,KADAMB CONST,B ,Q,3.63,3.63,3.29,3.49,3.59,3.46,89,79294,286022.00,
531794,SESHACHAL   ,B ,Q,2.45,2.45,2.45,2.45,2.45,2.52,2,50,122.00,
531795,ATUL AUTO   ,B ,Q,559.95,559.95,532.00,549.40,549.40,551.20,579,6151,3355313.00,
531802,PRERNA INFR ,T ,Q,58.00,63.30,57.30,63.05,63.05,60.30,270,213237,13353396.00,
531807,ING VYSYA BN,A ,Q,602.00,606.90,597.00,601.95,603.95,599.55,323,102973,61891625.00,
531812,SGN TELECOMS,T ,Q,0.36,0.36,0.34,0.34,0.34,0.35,6,501,176.00,
531814,TIRUPATI SAR,T ,Q,5.64,5.64,5.14,5.34,5.14,5.38,18,8479,46948.00,
531816,PANORAM UNI ,B ,Q,10.95,10.98,10.52,10.83,10.85,10.88,98,5958,64559.00,
531820,FINALYSIS CR,B ,Q,2.23,2.23,2.23,2.23,2.23,2.34,4,310,691.00,
531821,MUNOTH FIN. ,T ,Q,9.27,9.27,9.27,9.27,9.27,9.75,2,1,9.00,
531822,RODIUM      ,B ,Q,149.40,149.40,141.15,149.00,149.00,144.10,67,5066,730820.00,
531823,ARVIND REM. ,B ,Q,30.35,31.25,30.30,30.40,30.40,30.30,1065,160991,4933903.00,
531826,DEE-KARTAVYA,T ,Q,8.82,8.82,8.82,8.82,8.82,8.65,2,1,8.00,
531830,TODAYS      ,T ,Q,4.42,4.42,4.07,4.10,4.10,4.28,17,5425,23495.00,
531832,NAGAR.AGRITE,T ,Q,2.92,2.92,2.92,2.92,2.92,2.79,2,1500,4380.00,
531838,SMSTECH     ,T ,Q,0.11,0.11,0.10,0.10,0.10,0.10,52,243041,25525.00,
531842,LAHOTI OVER.,B ,Q,9.70,9.70,9.40,9.40,9.40,9.50,22,4902,46543.00,
531845,ZENITH BIRLA,B ,Q,1.43,1.43,1.36,1.43,1.43,1.39,520,46928,65837.00,
531847,ASIAN STAR  ,B ,Q,1040.00,1040.00,1040.00,1040.00,1040.00,1040.00,4,17,17680.00,
531855,PRABHAV IND ,B ,Q,1.40,1.40,1.35,1.40,1.40,1.34,14,5229,7070.00,
531859,ORIENTAL VEN,T ,Q,88.55,88.55,88.55,88.55,88.55,84.35,4,3,265.00,
